,Date,market,Week_day,start,Finish,Open,Close,Change
282,2022-04-05,tokyo,Tuesday,02:00:00,07:59:59,46632.23,46709.99,0.0016675162221493345
283,2022-04-05,london,Tuesday,08:00:00,14:29:59,46710.0,45934.0,-0.016613144936844404
284,2022-04-05,new_york,Tuesday,14:30:00,20:59:59,45933.99,45877.97,-0.0012195761787729964
285,2022-04-06,tokyo,Wednesday,02:00:00,07:59:59,45188.87,45276.04,0.001929014821570041
286,2022-04-06,london,Wednesday,08:00:00,14:29:59,45276.04,44163.42,-0.024574145618742382
287,2022-04-06,new_york,Wednesday,14:30:00,20:59:59,44163.42,43877.45,-0.00647526844614843
288,2022-04-07,tokyo,Thursday,02:00:00,07:59:59,43374.97,43445.33,0.0016221336867783265
289,2022-04-07,london,Thursday,08:00:00,14:29:59,43445.34,43498.88,0.0012323531131301912
290,2022-04-07,new_york,Thursday,14:30:00,20:59:59,43498.87,43567.36,0.0015745236600399615
291,2022-04-08,tokyo,Friday,02:00:00,07:59:59,43607.61,43763.52,0.0035752933948913768
292,2022-04-08,london,Friday,08:00:00,14:29:59,43763.53,43550.12,-0.004876434784853889
293,2022-04-08,new_york,Friday,14:30:00,20:59:59,43550.12,42798.74,-0.01725322456057532
294,2022-04-09,tokyo,Saturday,02:00:00,07:59:59,42433.4,42481.09,0.001123878831297942
295,2022-04-09,london,Saturday,08:00:00,14:29:59,42481.08,42425.49,-0.001308582550161197
296,2022-04-09,new_york,Saturday,14:30:00,20:59:59,42425.5,42423.18,-5.468409329290047e-05
297,2022-04-10,tokyo,Sunday,02:00:00,07:59:59,42767.22,42633.59,-0.003124589346700679
298,2022-04-10,london,Sunday,08:00:00,14:29:59,42633.59,42640.0,0.00015035093221094087
299,2022-04-10,new_york,Sunday,14:30:00,20:59:59,42640.0,43101.23,0.010816838649155835
300,2022-04-11,tokyo,Monday,02:00:00,07:59:59,42159.32,42305.75,0.0034732533636689933
301,2022-04-11,london,Monday,08:00:00,14:29:59,42305.74,40842.58,-0.03458537777615989
302,2022-04-11,new_york,Monday,14:30:00,20:59:59,40842.57,39838.26,-0.024589784629125866
303,2022-04-12,tokyo,Tuesday,02:00:00,07:59:59,39504.54,40183.97,0.017198782722188444
304,2022-04-12,london,Tuesday,08:00:00,14:29:59,40183.97,39854.34,-0.008203022249917202
305,2022-04-12,new_york,Tuesday,14:30:00,20:59:59,39854.35,39519.99,-0.008389548443269113
306,2022-04-13,tokyo,Wednesday,02:00:00,07:59:59,39882.9,40130.0,0.006195637729452974
307,2022-04-13,london,Wednesday,08:00:00,14:29:59,40129.99,40576.94,0.011137555728272241
308,2022-04-13,new_york,Wednesday,14:30:00,20:59:59,40576.94,41241.16,0.016369396016555182
309,2022-04-14,tokyo,Thursday,02:00:00,07:59:59,41470.0,41271.66,-0.004782734506872388
310,2022-04-14,london,Thursday,08:00:00,14:29:59,41271.66,40475.22,-0.019297503420022455
311,2022-04-14,new_york,Thursday,14:30:00,20:59:59,40475.21,39909.99,-0.013964597095357911
312,2022-04-15,tokyo,Friday,02:00:00,07:59:59,39941.01,40239.43,0.007471518622087947
313,2022-04-15,london,Friday,08:00:00,14:29:59,40239.43,39989.89,-0.006201380089131514
314,2022-04-15,new_york,Friday,14:30:00,20:59:59,39989.89,40396.69,0.010172571117349927
315,2022-04-16,tokyo,Saturday,02:00:00,07:59:59,40579.99,40393.77,-0.004588961209699649
316,2022-04-16,london,Saturday,08:00:00,14:29:59,40393.77,40486.0,0.002283272890844401
317,2022-04-16,new_york,Saturday,14:30:00,20:59:59,40486.01,40280.0,-0.005088424371776923
318,2022-04-17,tokyo,Sunday,02:00:00,07:59:59,40387.44,40285.15,-0.002532718092555508
319,2022-04-17,london,Sunday,08:00:00,14:29:59,40285.15,40378.03,0.002305564209144073
320,2022-04-17,new_york,Sunday,14:30:00,20:59:59,40378.03,40263.19,-0.0028441209241757415
321,2022-04-18,tokyo,Monday,02:00:00,07:59:59,39752.13,38919.85,-0.02093673974199617
322,2022-04-18,london,Monday,08:00:00,14:29:59,38919.85,39409.05,0.012569421516270163
323,2022-04-18,new_york,Monday,14:30:00,20:59:59,39409.05,40664.26,0.03185080584282041
324,2022-04-19,tokyo,Tuesday,02:00:00,07:59:59,40750.05,40683.14,-0.0016419611755078556
325,2022-04-19,london,Tuesday,08:00:00,14:29:59,40683.13,41524.05,0.02066999269721892
326,2022-04-19,new_york,Tuesday,14:30:00,20:59:59,41524.06,41293.15,-0.005560872419507978
327,2022-04-20,tokyo,Wednesday,02:00:00,07:59:59,41351.39,41340.05,-0.0002742350378064362
328,2022-04-20,london,Wednesday,08:00:00,14:29:59,41340.04,41612.3,0.006585866873858981
329,2022-04-20,new_york,Wednesday,14:30:00,20:59:59,41612.29,41413.27,-0.004782721643053156
330,2022-04-21,tokyo,Thursday,02:00:00,07:59:59,41674.48,41855.69,0.0043482246209189945
331,2022-04-21,london,Thursday,08:00:00,14:29:59,41855.69,42611.05,0.018046769746240088
332,2022-04-21,new_york,Thursday,14:30:00,20:59:59,42611.04,40609.25,-0.04697820095449445
333,2022-04-22,tokyo,Friday,02:00:00,07:59:59,40501.23,40709.59,0.005144535116587745
334,2022-04-22,london,Friday,08:00:00,14:29:59,40709.6,39887.14,-0.02020309705818768
335,2022-04-22,new_york,Friday,14:30:00,20:59:59,39887.14,39623.54,-0.006608646295522824
336,2022-04-23,tokyo,Saturday,02:00:00,07:59:59,39608.78,39600.98,-0.00019692603508603135
337,2022-04-23,london,Saturday,08:00:00,14:29:59,39600.98,39662.43,0.001551729275386604
338,2022-04-23,new_york,Saturday,14:30:00,20:59:59,39662.42,39794.24,0.0033235490925667133
339,2022-04-24,tokyo,Sunday,02:00:00,07:59:59,39476.22,39751.38,0.006970272229711805
340,2022-04-24,london,Sunday,08:00:00,14:29:59,39751.38,39478.09,-0.0068749814471850135
341,2022-04-24,new_york,Sunday,14:30:00,20:59:59,39478.09,39500.0,0.0005549913888944769
342,2022-04-25,tokyo,Monday,02:00:00,07:59:59,39095.81,38453.92,-0.016418383453367547
343,2022-04-25,london,Monday,08:00:00,14:29:59,38453.92,38985.08,0.013812896058451374
344,2022-04-25,new_york,Monday,14:30:00,20:59:59,38985.08,40185.34,0.030787675695419736
345,2022-04-26,tokyo,Tuesday,02:00:00,07:59:59,40474.98,40584.5,0.0027058691566987925
346,2022-04-26,london,Tuesday,08:00:00,14:29:59,40584.5,39686.82,-0.02211878919291843
347,2022-04-26,new_york,Tuesday,14:30:00,20:59:59,39686.82,38129.14,-0.039249302413244536
348,2022-04-27,tokyo,Wednesday,02:00:00,07:59:59,38310.79,39112.74,0.02093274505694076
349,2022-04-27,london,Wednesday,08:00:00,14:29:59,39113.06,38574.36,-0.013772893248444329
350,2022-04-27,new_york,Wednesday,14:30:00,20:59:59,38574.35,39099.99,0.01362667160950215
351,2022-04-28,tokyo,Thursday,02:00:00,07:59:59,39230.01,39385.01,0.003951056856727808
352,2022-04-28,london,Thursday,08:00:00,14:29:59,39385.01,38980.0,-0.01028335399686331
353,2022-04-28,new_york,Thursday,14:30:00,20:59:59,38979.99,39870.0,0.022832484051432678
354,2022-04-29,tokyo,Friday,02:00:00,07:59:59,39820.47,39610.14,-0.005281956742348881
355,2022-04-29,london,Friday,08:00:00,14:29:59,39610.14,38937.07,-0.016992366096156175
356,2022-04-29,new_york,Friday,14:30:00,20:59:59,38937.07,38564.44,-0.009570057531293363
357,2022-04-30,tokyo,Saturday,02:00:00,07:59:59,38701.96,38650.34,-0.0013337825784535129
358,2022-04-30,london,Saturday,08:00:00,14:29:59,38650.35,38394.46,-0.006620638622936159
359,2022-04-30,new_york,Saturday,14:30:00,20:59:59,38394.46,38326.45,-0.001771349304040326
360,2022-05-01,tokyo,Sunday,02:00:00,07:59:59,37937.07,37970.27,0.000875133477624912
361,2022-05-01,london,Sunday,08:00:00,14:29:59,37970.27,37931.25,-0.0010276461031222262
362,2022-05-01,new_york,Sunday,14:30:00,20:59:59,37931.24,38313.23,0.010070590890253195
363,2022-05-02,tokyo,Monday,02:00:00,07:59:59,38493.57,38881.47,0.010077007666475346
364,2022-05-02,london,Monday,08:00:00,14:29:59,38881.46,38964.04,0.0021238914382331053
365,2022-05-02,new_york,Monday,14:30:00,20:59:59,38964.04,38316.36,-0.016622506290415506
366,2022-05-03,tokyo,Tuesday,02:00:00,07:59:59,38518.04,38559.99,0.0010891000684354335
367,2022-05-03,london,Tuesday,08:00:00,14:29:59,38559.99,38333.8,-0.005865924757760488
368,2022-05-03,new_york,Tuesday,14:30:00,20:59:59,38333.81,37785.8,-0.01429573527911765
369,2022-05-04,tokyo,Wednesday,02:00:00,07:59:59,37888.02,38701.32,0.021465888162010227
370,2022-05-04,london,Wednesday,08:00:00,14:29:59,38701.32,38856.97,0.004021826645706161
371,2022-05-04,new_york,Wednesday,14:30:00,20:59:59,38856.96,39811.15,0.024556475854004
372,2022-05-05,tokyo,Thursday,02:00:00,07:59:59,39629.71,39588.84,-0.0010312969739117994
373,2022-05-05,london,Thursday,08:00:00,14:29:59,39588.85,38643.35,-0.023882987255249954
374,2022-05-05,new_york,Thursday,14:30:00,20:59:59,38643.34,36466.44,-0.05633312234397947
375,2022-05-06,tokyo,Friday,02:00:00,07:59:59,36311.57,36371.94,0.0016625554885123517
376,2022-05-06,london,Friday,08:00:00,14:29:59,36371.94,35818.44,-0.01521777502107391
377,2022-05-06,new_york,Friday,14:30:00,20:59:59,35818.45,36082.53,0.00737273667621019
378,2022-05-07,tokyo,Saturday,02:00:00,07:59:59,36017.06,35921.6,-0.0026504106665008464
379,2022-05-07,london,Saturday,08:00:00,14:29:59,35921.6,35921.97,1.0300209344782374e-05
380,2022-05-07,new_york,Saturday,14:30:00,20:59:59,35921.97,35785.69,-0.0037937785706073646
381,2022-05-08,tokyo,Sunday,02:00:00,07:59:59,34824.18,34596.55,-0.006536550178640188
382,2022-05-08,london,Sunday,08:00:00,14:29:59,34596.55,34468.36,-0.00370528275218196
383,2022-05-08,new_york,Sunday,14:30:00,20:59:59,34468.35,34229.76,-0.006922002358685453
384,2022-05-09,tokyo,Monday,02:00:00,07:59:59,34053.6,33523.27,-0.015573390184885016
385,2022-05-09,london,Monday,08:00:00,14:29:59,33523.27,32774.2,-0.022344777224894807
386,2022-05-09,new_york,Monday,14:30:00,20:59:59,32774.2,30954.25,-0.05552995954134643
387,2022-05-10,tokyo,Tuesday,02:00:00,07:59:59,30888.8,31609.78,0.023341146305456917
388,2022-05-10,london,Tuesday,08:00:00,14:29:59,31609.79,31625.84,0.0005077540850477735
389,2022-05-10,new_york,Tuesday,14:30:00,20:59:59,31625.85,31009.27,-0.019496076785287975
390,2022-05-11,tokyo,Wednesday,02:00:00,07:59:59,30768.31,30614.99,-0.004983049117744831
391,2022-05-11,london,Wednesday,08:00:00,14:29:59,30614.99,31147.72,0.01740095293188082
392,2022-05-11,new_york,Wednesday,14:30:00,20:59:59,31147.72,28486.14,-0.08545023520180617
393,2022-05-12,tokyo,Thursday,02:00:00,07:59:59,29227.18,28193.4,-0.03537050101994099
394,2022-05-12,london,Thursday,08:00:00,14:29:59,28193.4,28746.39,0.019614165017344476
395,2022-05-12,new_york,Thursday,14:30:00,20:59:59,28748.22,28617.1,-0.004560978036205476
396,2022-05-13,tokyo,Friday,02:00:00,07:59:59,29522.94,30171.13,0.021955469204625322
397,2022-05-13,london,Friday,08:00:00,14:29:59,30171.13,30879.66,0.023483707769645923
398,2022-05-13,new_york,Friday,14:30:00,20:59:59,30879.65,29798.11,-0.03502436070357018
399,2022-05-14,tokyo,Saturday,02:00:00,07:59:59,29706.35,29431.59,-0.009249200928420964
400,2022-05-14,london,Saturday,08:00:00,14:29:59,29431.58,28888.47,-0.018453307637578464
401,2022-05-14,new_york,Saturday,14:30:00,20:59:59,28888.47,29380.36,0.017027208432983887
402,2022-05-15,tokyo,Sunday,02:00:00,07:59:59,29936.7,29825.99,-0.0036981364011396956
403,2022-05-15,london,Sunday,08:00:00,14:29:59,29826.0,29920.01,0.0031519479648627335
404,2022-05-15,new_york,Sunday,14:30:00,20:59:59,29920.0,31058.19,0.03804110962566831
405,2022-05-16,tokyo,Monday,02:00:00,07:59:59,30776.05,29593.89,-0.03841168700986641
406,2022-05-16,london,Monday,08:00:00,14:29:59,29593.89,29787.76,0.0065510144154756755
407,2022-05-16,new_york,Monday,14:30:00,20:59:59,29787.75,29943.48,0.005227988015207519
408,2022-05-17,tokyo,Tuesday,02:00:00,07:59:59,29998.26,30412.06,0.01379413339307023
409,2022-05-17,london,Tuesday,08:00:00,14:29:59,30412.05,30339.33,-0.002391157452391268
410,2022-05-17,new_york,Tuesday,14:30:00,20:59:59,30339.34,30106.56,-0.007672546601211416
411,2022-05-18,tokyo,Wednesday,02:00:00,07:59:59,30125.41,29910.25,-0.007142143459624273
412,2022-05-18,london,Wednesday,08:00:00,14:29:59,29910.25,29370.01,-0.018062035589806236
413,2022-05-18,new_york,Wednesday,14:30:00,20:59:59,29370.01,29236.47,-0.004546814931285281
414,2022-05-19,tokyo,Thursday,02:00:00,07:59:59,28766.73,29192.13,0.014787916457657868
415,2022-05-19,london,Thursday,08:00:00,14:29:59,29192.13,29746.94,0.01900546482904808
416,2022-05-19,new_york,Thursday,14:30:00,20:59:59,29746.94,30270.19,0.017590044555843454
417,2022-05-20,tokyo,Friday,02:00:00,07:59:59,30475.58,30256.74,-0.00718083134102776
418,2022-05-20,london,Friday,08:00:00,14:29:59,30256.74,29933.09,-0.010696790202778028
419,2022-05-20,new_york,Friday,14:30:00,20:59:59,29933.08,29141.88,-0.026432294972652315
420,2022-05-21,tokyo,Saturday,02:00:00,07:59:59,29150.0,29423.18,0.009371526586620993
421,2022-05-21,london,Saturday,08:00:00,14:29:59,29423.18,29278.0,-0.004934204936380082
422,2022-05-21,new_york,Saturday,14:30:00,20:59:59,29278.0,29429.29,0.005167361158549211
423,2022-05-22,tokyo,Sunday,02:00:00,07:59:59,29505.7,29441.78,-0.0021663610759955487
424,2022-05-22,london,Sunday,08:00:00,14:29:59,29441.78,30013.94,0.019433607614756987
425,2022-05-22,new_york,Sunday,14:30:00,20:59:59,30013.93,29938.75,-0.002504836920723119
426,2022-05-23,tokyo,Monday,02:00:00,07:59:59,30220.0,30457.01,0.007842819324950234
427,2022-05-23,london,Monday,08:00:00,14:29:59,30457.01,30222.78,-0.00769051197080739
428,2022-05-23,new_york,Monday,14:30:00,20:59:59,30222.79,29345.89,-0.029014528440292953
429,2022-05-24,tokyo,Tuesday,02:00:00,07:59:59,29224.83,29404.55,0.00614956528404087
430,2022-05-24,london,Tuesday,08:00:00,14:29:59,29404.54,28928.99,-0.01617267265531097
431,2022-05-24,new_york,Tuesday,14:30:00,20:59:59,28928.98,29462.95,0.01845796153200019
432,2022-05-25,tokyo,Wednesday,02:00:00,07:59:59,29789.69,29701.46,-0.002961762945502322
433,2022-05-25,london,Wednesday,08:00:00,14:29:59,29701.47,29861.04,0.005372461363023495
434,2022-05-25,new_york,Wednesday,14:30:00,20:59:59,29861.03,29792.24,-0.002303671373693361
435,2022-05-26,tokyo,Thursday,02:00:00,07:59:59,29677.28,29733.7,0.0019011176226393367
436,2022-05-26,london,Thursday,08:00:00,14:29:59,29733.71,29091.86,-0.02158660994541206
437,2022-05-26,new_york,Thursday,14:30:00,20:59:59,29091.86,29460.01,0.012654742598101176
438,2022-05-27,tokyo,Friday,02:00:00,07:59:59,28959.82,28992.99,0.0011453800472518427
439,2022-05-27,london,Friday,08:00:00,14:29:59,28993.0,29171.7,0.006163556720587771
440,2022-05-27,new_york,Friday,14:30:00,20:59:59,29171.7,28755.88,-0.014254225842168955
441,2022-05-28,tokyo,Saturday,02:00:00,07:59:59,28615.83,28885.72,0.009431492988321466
442,2022-05-28,london,Saturday,08:00:00,14:29:59,28885.71,28997.82,0.0038811578458690654
443,2022-05-28,new_york,Saturday,14:30:00,20:59:59,28997.83,29026.27,0.000980763043303634
444,2022-05-29,tokyo,Sunday,02:00:00,07:59:59,28925.85,29008.35,0.002852120162415206
445,2022-05-29,london,Sunday,08:00:00,14:29:59,29008.35,29351.18,0.011818321276460209
446,2022-05-29,new_york,Sunday,14:30:00,20:59:59,29351.19,29182.95,-0.005731965211631884
447,2022-05-30,tokyo,Monday,02:00:00,07:59:59,29770.0,30636.12,0.02909371850856557
448,2022-05-30,london,Monday,08:00:00,14:29:59,30636.12,30667.97,0.0010396225109445822
449,2022-05-30,new_york,Monday,14:30:00,20:59:59,30667.97,31277.18,0.019864699228543614
450,2022-05-31,tokyo,Tuesday,02:00:00,07:59:59,31558.69,31573.77,0.00047783985963945064
451,2022-05-31,london,Tuesday,08:00:00,14:29:59,31573.76,31499.99,-0.002336433798191817
452,2022-05-31,new_york,Tuesday,14:30:00,20:59:59,31500.0,31813.65,0.009957142857142998
453,2022-06-01,tokyo,Wednesday,02:00:00,07:59:59,31926.13,31482.43,-0.0138977069879751
454,2022-06-01,london,Wednesday,08:00:00,14:29:59,31482.42,31356.02,-0.004014939131108619
455,2022-06-01,new_york,Wednesday,14:30:00,20:59:59,31356.03,29636.09,-0.05485196946169524
456,2022-06-02,tokyo,Thursday,02:00:00,07:59:59,29811.9,29968.26,0.005244885431656465
457,2022-06-02,london,Thursday,08:00:00,14:29:59,29968.27,29867.95,-0.0033475405820889703
458,2022-06-02,new_york,Thursday,14:30:00,20:59:59,29867.95,30243.74,0.012581713843768938
459,2022-06-03,tokyo,Friday,02:00:00,07:59:59,30628.39,30443.74,-0.00602872041266278
460,2022-06-03,london,Friday,08:00:00,14:29:59,30443.7,29598.37,-0.027766992842525817
461,2022-06-03,new_york,Friday,14:30:00,20:59:59,29598.37,29662.43,0.0021643083723867917
462,2022-06-04,tokyo,Saturday,02:00:00,07:59:59,29584.26,29700.96,0.003944665169924866
463,2022-06-04,london,Saturday,08:00:00,14:29:59,29700.96,29737.11,0.0012171323755192365
464,2022-06-04,new_york,Saturday,14:30:00,20:59:59,29737.11,29749.77,0.0004257306779307246
465,2022-06-05,tokyo,Sunday,02:00:00,07:59:59,29691.73,29645.67,-0.0015512737048329894
466,2022-06-05,london,Sunday,08:00:00,14:29:59,29645.68,29755.71,0.0037115019793776405
467,2022-06-05,new_york,Sunday,14:30:00,20:59:59,29755.71,29945.84,0.006389697977295716
468,2022-06-06,tokyo,Monday,02:00:00,07:59:59,30844.06,31292.77,0.014547695731366161
469,2022-06-06,london,Monday,08:00:00,14:29:59,31292.76,31698.58,0.012968494948991438
470,2022-06-06,new_york,Monday,14:30:00,20:59:59,31698.57,31462.49,-0.0074476545787396375
471,2022-06-07,tokyo,Tuesday,02:00:00,07:59:59,29568.47,29585.12,0.0005630998154453337
472,2022-06-07,london,Tuesday,08:00:00,14:29:59,29585.12,29693.17,0.003652173795475555
473,2022-06-07,new_york,Tuesday,14:30:00,20:59:59,29693.17,31350.33,0.055809467295004245
474,2022-06-08,tokyo,Wednesday,02:00:00,07:59:59,31118.19,30561.77,-0.017880860037167934
475,2022-06-08,london,Wednesday,08:00:00,14:29:59,30561.77,30503.52,-0.001905975995500242
476,2022-06-08,new_york,Wednesday,14:30:00,20:59:59,30503.52,30202.53,-0.00986738579678681
477,2022-06-09,tokyo,Thursday,02:00:00,07:59:59,30090.51,30487.54,0.01319452545005051
478,2022-06-09,london,Thursday,08:00:00,14:29:59,30487.53,30256.64,-0.007573260280514638
479,2022-06-09,new_york,Thursday,14:30:00,20:59:59,30256.64,30185.93,-0.0023370076783145732
480,2022-06-10,tokyo,Friday,02:00:00,07:59:59,29885.73,30052.43,0.005577912937043905
481,2022-06-10,london,Friday,08:00:00,14:29:59,30052.44,29453.62,-0.019925836304805822
482,2022-06-10,new_york,Friday,14:30:00,20:59:59,29453.62,29204.02,-0.008474340335754893
483,2022-06-11,tokyo,Saturday,02:00:00,07:59:59,29209.05,29326.83,0.00403231190333142
484,2022-06-11,london,Saturday,08:00:00,14:29:59,29326.83,28622.76,-0.02400770898184368
485,2022-06-11,new_york,Saturday,14:30:00,20:59:59,28622.76,28408.17,-0.0074971805653961665
486,2022-06-12,tokyo,Sunday,02:00:00,07:59:59,28244.7,27645.89,-0.021200791652947304
487,2022-06-12,london,Sunday,08:00:00,14:29:59,27645.88,27462.01,-0.006650900604357801
488,2022-06-12,new_york,Sunday,14:30:00,20:59:59,27462.01,27377.0,-0.0030955490876304337
489,2022-06-13,tokyo,Monday,02:00:00,07:59:59,25771.6,24811.59,-0.037250694563007336
490,2022-06-13,london,Monday,08:00:00,14:29:59,24811.59,23427.2,-0.05579610174116212
491,2022-06-13,new_york,Monday,14:30:00,20:59:59,23427.21,23245.83,-0.007742279170246835
492,2022-06-14,tokyo,Tuesday,02:00:00,07:59:59,20855.0,22877.52,0.09698010069527685
493,2022-06-14,london,Tuesday,08:00:00,14:29:59,22877.52,22125.31,-0.03287987509135604
494,2022-06-14,new_york,Tuesday,14:30:00,20:59:59,22125.32,21989.87,-0.006121945354914726
495,2022-06-15,tokyo,Wednesday,02:00:00,07:59:59,22164.0,20722.92,-0.06501894964807808
496,2022-06-15,london,Wednesday,08:00:00,14:29:59,20722.92,21376.16,0.03152258465505842
497,2022-06-15,new_york,Wednesday,14:30:00,20:59:59,21376.16,21681.79,0.014297703610002932
498,2022-06-16,tokyo,Thursday,02:00:00,07:59:59,22368.42,21764.17,-0.027013530682989728
499,2022-06-16,london,Thursday,08:00:00,14:29:59,21764.18,21047.35,-0.03293622824292031
500,2022-06-16,new_york,Thursday,14:30:00,20:59:59,21047.34,20712.58,-0.01590509774631843
501,2022-06-17,tokyo,Friday,02:00:00,07:59:59,20880.81,21100.64,0.010527848297072762
502,2022-06-17,london,Friday,08:00:00,14:29:59,21100.65,20488.28,-0.02902138085793582
503,2022-06-17,new_york,Friday,14:30:00,20:59:59,20488.27,20652.65,0.008023127379715334
504,2022-06-18,tokyo,Saturday,02:00:00,07:59:59,20390.02,19258.58,-0.05548989162345097
505,2022-06-18,london,Saturday,08:00:00,14:29:59,19258.58,19191.89,-0.0034628721328364698
506,2022-06-18,new_york,Saturday,14:30:00,20:59:59,19191.89,17809.0,-0.07205595696932399
507,2022-06-19,tokyo,Sunday,02:00:00,07:59:59,18480.1,18306.93,-0.009370620288851161
508,2022-06-19,london,Sunday,08:00:00,14:29:59,18307.39,19368.88,0.057981503644156884
509,2022-06-19,new_york,Sunday,14:30:00,20:59:59,19368.88,20639.48,0.06560007599819917
510,2022-06-20,tokyo,Monday,02:00:00,07:59:59,19795.53,20086.63,0.014705340043939419
511,2022-06-20,london,Monday,08:00:00,14:29:59,20086.62,20634.91,0.027296279812133672
512,2022-06-20,new_york,Monday,14:30:00,20:59:59,20634.91,20455.54,-0.008692550633852991
513,2022-06-21,tokyo,Tuesday,02:00:00,07:59:59,20670.87,21120.28,0.021741223277007782
514,2022-06-21,london,Tuesday,08:00:00,14:29:59,21120.28,21519.32,0.01889368890942733
515,2022-06-21,new_york,Tuesday,14:30:00,20:59:59,21519.33,20859.86,-0.03064547083947322
516,2022-06-22,tokyo,Wednesday,02:00:00,07:59:59,20411.23,20099.62,-0.015266595888635881
517,2022-06-22,london,Wednesday,08:00:00,14:29:59,20099.62,20800.77,0.03488374407078343
518,2022-06-22,new_york,Wednesday,14:30:00,20:59:59,20800.77,19879.97,-0.044267592017026236
519,2022-06-23,tokyo,Thursday,02:00:00,07:59:59,20375.48,20461.83,0.004237936971300815
520,2022-06-23,london,Thursday,08:00:00,14:29:59,20461.83,20464.11,0.00011142698380339766
521,2022-06-23,new_york,Thursday,14:30:00,20:59:59,20464.11,20815.25,0.017158820979754186
522,2022-06-24,tokyo,Friday,02:00:00,07:59:59,21047.59,20913.72,-0.006360348144371808
523,2022-06-24,london,Friday,08:00:00,14:29:59,20913.73,21250.98,0.016125770008506457
524,2022-06-24,new_york,Friday,14:30:00,20:59:59,21250.99,21200.42,-0.0023796538420094437
525,2022-06-25,tokyo,Saturday,02:00:00,07:59:59,21331.33,21508.13,0.008288278321135989
526,2022-06-25,london,Saturday,08:00:00,14:29:59,21508.09,21090.75,-0.019403861523733634
527,2022-06-25,new_york,Saturday,14:30:00,20:59:59,21090.75,21226.14,0.006419401870488173
528,2022-06-26,tokyo,Sunday,02:00:00,07:59:59,21395.08,21396.52,6.730519353048692e-05
529,2022-06-26,london,Sunday,08:00:00,14:29:59,21396.52,21471.68,0.0035127207601983734
530,2022-06-26,new_york,Sunday,14:30:00,20:59:59,21471.68,21401.73,-0.0032577795496206985
531,2022-06-27,tokyo,Monday,02:00:00,07:59:59,21090.55,21363.22,0.012928539085040436
532,2022-06-27,london,Monday,08:00:00,14:29:59,21363.23,20680.0,-0.031981587054017546
533,2022-06-27,new_york,Monday,14:30:00,20:59:59,20680.0,20913.56,0.011294003868472124
534,2022-06-28,tokyo,Tuesday,02:00:00,07:59:59,20619.44,20879.39,0.012607034914624338
535,2022-06-28,london,Tuesday,08:00:00,14:29:59,20879.39,20839.99,-0.0018870283087770723
536,2022-06-28,new_york,Tuesday,14:30:00,20:59:59,20840.0,20277.57,-0.026988003838771646
537,2022-06-29,tokyo,Wednesday,02:00:00,07:59:59,20357.66,20093.75,-0.012963670677278216
538,2022-06-29,london,Wednesday,08:00:00,14:29:59,20093.74,20118.56,0.001235210568067524
539,2022-06-29,new_york,Wednesday,14:30:00,20:59:59,20118.56,20224.04,0.005242919970415372
540,2022-06-30,tokyo,Thursday,02:00:00,07:59:59,20018.45,19435.9,-0.029100654646088908
541,2022-06-30,london,Thursday,08:00:00,14:29:59,19435.89,18940.88,-0.025468861986767677
542,2022-06-30,new_york,Thursday,14:30:00,20:59:59,18940.88,18755.93,-0.009764593830909662
543,2022-07-01,tokyo,Friday,02:00:00,07:59:59,20416.45,19579.11,-0.04101300666864216
544,2022-07-01,london,Friday,08:00:00,14:29:59,19579.11,19342.07,-0.012106781156038249
545,2022-07-01,new_york,Friday,14:30:00,20:59:59,19342.07,19431.77,0.004637559475278552
546,2022-07-02,tokyo,Saturday,02:00:00,07:59:59,19229.97,19126.81,-0.005364542950405005
547,2022-07-02,london,Saturday,08:00:00,14:29:59,19126.81,19310.82,0.009620527416751568
548,2022-07-02,new_york,Saturday,14:30:00,20:59:59,19310.82,19263.3,-0.0024607965896839
549,2022-07-03,tokyo,Sunday,02:00:00,07:59:59,19189.31,19139.74,-0.0025832090888103787
550,2022-07-03,london,Sunday,08:00:00,14:29:59,19139.75,19049.71,-0.004704345668046894
551,2022-07-03,new_york,Sunday,14:30:00,20:59:59,19049.7,19445.43,0.0207735554890629
552,2022-07-04,tokyo,Monday,02:00:00,07:59:59,19226.59,19120.6,-0.00551267801518629
553,2022-07-04,london,Monday,08:00:00,14:29:59,19120.6,19587.95,0.024442224616382457
554,2022-07-04,new_york,Monday,14:30:00,20:59:59,19587.95,19782.79,0.009946931659515101
555,2022-07-05,tokyo,Tuesday,02:00:00,07:59:59,20299.14,20215.69,-0.00411101159950622
556,2022-07-05,london,Tuesday,08:00:00,14:29:59,20215.68,19509.3,-0.03494218349320932
557,2022-07-05,new_york,Tuesday,14:30:00,20:59:59,19509.3,20458.93,0.048675759765855364
558,2022-07-06,tokyo,Wednesday,02:00:00,07:59:59,19877.48,20162.22,0.014324753439570959
559,2022-07-06,london,Wednesday,08:00:00,14:29:59,20162.21,20187.82,0.0012701980586453665
560,2022-07-06,new_york,Wednesday,14:30:00,20:59:59,20187.82,20399.74,0.010497418740607056
561,2022-07-07,tokyo,Thursday,02:00:00,07:59:59,20515.64,20440.01,-0.0036864557966508338
562,2022-07-07,london,Thursday,08:00:00,14:29:59,20440.01,20722.52,0.013821421809480539
563,2022-07-07,new_york,Thursday,14:30:00,20:59:59,20722.52,21624.03,0.04350387887187468
