Date,Week_day,Market,Start,Finish,Open,Close,Change,Change_pct,Volume
2020-04-14,Tuesday,london,09:00:00,15:29:59,6781.76,6916.74,134.97999999999956,0.0199033879111025,20733.190813
2020-04-14,Tuesday,new_york,15:30:00,21:59:59,6916.79,6851.45,-65.34000000000015,-0.0094465785429368,20587.123765
2020-04-15,Wednesday,tokyo,02:00:00,07:59:59,6877.74,6862.05,-15.6899999999996,-0.0022812726273455,24734.630958
2020-04-15,Wednesday,london,09:00:00,15:29:59,6849.79,6730.73,-119.0600000000004,-0.0173815547629927,22213.118027
2020-04-15,Wednesday,new_york,15:30:00,21:59:59,6729.49,6727.4,-2.090000000000145,-0.0003105733123907,16232.699108
2020-04-16,Thursday,tokyo,02:00:00,07:59:59,6622.93,6892.4,269.46999999999935,0.0406874298837522,31885.811832
2020-04-16,Thursday,london,09:00:00,15:29:59,7045.3,7028.23,-17.07000000000062,-0.0024228918569827,17906.61527
2020-04-16,Thursday,new_york,15:30:00,21:59:59,7027.67,7062.97,35.30000000000018,0.0050230019337846,14208.045747
2020-04-17,Friday,tokyo,02:00:00,07:59:59,7107.86,7043.38,-64.47999999999956,-0.0090716474438156,12085.576767
2020-04-17,Friday,london,09:00:00,15:29:59,7060.3,7032.59,-27.71000000000004,-0.0039247624038638,12647.721813
2020-04-17,Friday,new_york,15:30:00,21:59:59,7033.11,7047.96,14.850000000000364,0.0021114414533542,8559.780796000001
2020-04-18,Saturday,tokyo,02:00:00,07:59:59,7076.25,7089.72,13.470000000000256,0.0019035506094329,10398.715179
2020-04-18,Saturday,london,09:00:00,15:29:59,7090.01,7232.05,142.03999999999996,0.020033822237204,12377.477821000004
2020-04-18,Saturday,new_york,15:30:00,21:59:59,7232.73,7215.6,-17.1299999999992,-0.0023684003135744,19824.563199
2020-04-19,Sunday,tokyo,02:00:00,07:59:59,7226.43,7146.77,-79.65999999999985,-0.0110234237375854,17925.819327
2020-04-19,Sunday,london,09:00:00,15:29:59,7146.24,7101.63,-44.60999999999967,-0.006242443578721,19318.923241000004
2020-04-19,Sunday,new_york,15:30:00,21:59:59,7101.48,7183.04,81.5600000000004,0.0114849299019359,18324.797862
2020-04-20,Monday,tokyo,02:00:00,07:59:59,7155.76,7184.94,29.17999999999938,0.0040778338010216,17152.488961000003
2020-04-20,Monday,london,09:00:00,15:29:59,7150.16,7078.95,-71.21000000000004,-0.0099592176958277,18621.334217
2020-04-20,Monday,new_york,15:30:00,21:59:59,7078.91,6841.83,-237.07999999999996,-0.0334910318113946,14104.576878000002
2020-04-21,Tuesday,tokyo,02:00:00,07:59:59,6874.97,6878.68,3.710000000000037,0.0005396387184235,16519.574882999994
2020-04-21,Tuesday,london,09:00:00,15:29:59,6859.7,6818.01,-41.6899999999996,-0.0060775252562065,17939.242567
2020-04-21,Tuesday,new_york,15:30:00,21:59:59,6818.2,6888.0,69.80000000000018,0.0102373060338505,14133.351623
2020-04-22,Wednesday,tokyo,02:00:00,07:59:59,6854.05,6942.11,88.05999999999949,0.0128478782617575,16089.661097
2020-04-22,Wednesday,london,09:00:00,15:29:59,6947.94,7091.74,143.80000000000018,0.0206967820677783,19162.562037
2020-04-22,Wednesday,new_york,15:30:00,21:59:59,7091.73,7092.97,1.2400000000006912,0.0001748515524422,19727.67534
2020-04-23,Thursday,tokyo,02:00:00,07:59:59,7170.33,7061.54,-108.78999999999996,-0.0151722445131534,15195.15423
2020-04-23,Thursday,london,09:00:00,15:29:59,7079.04,7527.05,448.0100000000002,0.0632868298526354,35906.938953000004
2020-04-23,Thursday,new_york,15:30:00,21:59:59,7526.11,7589.72,63.61000000000058,0.0084519094193415,11773.380688
2020-04-24,Friday,tokyo,02:00:00,07:59:59,7482.01,7568.68,86.67000000000007,0.0115837856404896,13135.868686
2020-04-24,Friday,london,09:00:00,15:29:59,7554.97,7493.67,-61.30000000000018,-0.0081138641185868,16405.049251
2020-04-24,Friday,new_york,15:30:00,21:59:59,7493.68,7495.32,1.639999999999418,0.000218851085181,10405.98163
2020-04-25,Saturday,tokyo,04:30:00,07:59:59,7480.68,7561.48,80.79999999999927,0.0108011571140591,11665.786833000002
2020-04-25,Saturday,london,09:00:00,15:29:59,7550.06,7576.18,26.11999999999989,0.003459575155694,19468.523293
2020-04-25,Saturday,new_york,15:30:00,21:59:59,7576.19,7523.12,-53.06999999999971,-0.0070048401637233,16105.391104
2020-04-26,Sunday,tokyo,02:00:00,07:59:59,7561.33,7546.66,-14.670000000000073,-0.0019401348704527,12979.530981
2020-04-26,Sunday,london,09:00:00,15:29:59,7550.43,7549.22,-1.2100000000000364,-0.0001602557735121,16581.887649
2020-04-26,Sunday,new_york,15:30:00,21:59:59,7549.38,7624.6,75.22000000000025,0.0099637321210483,14045.848011000002
2020-04-27,Monday,tokyo,02:00:00,07:59:59,7697.21,7697.91,0.6999999999998181,9.094204263626617e-05,11186.339554
2020-04-27,Monday,london,09:00:00,15:29:59,7705.06,7672.17,-32.89000000000033,-0.0042686234760015,26625.347868000004
2020-04-27,Monday,new_york,15:30:00,21:59:59,7672.17,7723.89,51.720000000000255,0.0067412479129111,32927.676798
2020-04-28,Tuesday,tokyo,02:00:00,07:59:59,7690.0,7705.99,15.989999999999782,0.002079323797139,45597.378454000005
2020-04-28,Tuesday,london,09:00:00,15:29:59,7688.78,7723.54,34.76000000000022,0.0045208732724828,40517.453934
2020-04-28,Tuesday,new_york,15:30:00,21:59:59,7722.32,7728.08,5.760000000000218,0.0007458898362151,50772.72182099999
2020-04-29,Wednesday,tokyo,02:00:00,07:59:59,7759.15,7945.0,185.8500000000004,0.0239523659163698,43339.774448
2020-04-29,Wednesday,london,09:00:00,15:29:59,7942.09,8306.56,364.46999999999935,0.0458909430641052,37553.240988000005
2020-04-29,Wednesday,new_york,15:30:00,21:59:59,8306.57,8852.71,546.1399999999994,0.0657479561359259,32582.705229
2020-04-30,Thursday,tokyo,02:00:00,07:59:59,8848.67,9177.01,328.34000000000015,0.0371061413749185,27875.497776
2020-04-30,Thursday,london,09:00:00,15:29:59,9113.97,8827.09,-286.8799999999992,-0.0314769524148093,32657.580951000004
2020-04-30,Thursday,new_york,15:30:00,21:59:59,8824.32,8761.92,-62.39999999999964,-0.00707136640557,23262.775649
2020-05-01,Friday,tokyo,02:00:00,07:59:59,8663.07,8767.18,104.11000000000058,0.0120176796447448,24692.750808
2020-05-01,Friday,london,09:00:00,15:29:59,8794.37,8791.11,-3.2600000000002183,-0.0003706917038969,24225.666957
2020-05-01,Friday,new_york,15:30:00,21:59:59,8791.98,8844.67,52.69000000000051,0.005992961767429,19760.370912
2020-05-02,Saturday,tokyo,02:00:00,07:59:59,8791.64,8799.01,7.3700000000008,0.0008382963815625,19772.36891
2020-05-02,Saturday,london,09:00:00,15:29:59,8773.42,8909.97,136.54999999999927,0.0155640559781704,23631.307846
2020-05-02,Saturday,new_york,15:30:00,21:59:59,8909.94,8924.93,14.989999999999782,0.0016823906782761,19289.13106
2020-05-03,Sunday,tokyo,02:00:00,07:59:59,9116.22,8990.75,-125.46999999999936,-0.0137633799974111,19194.267036
2020-05-03,Sunday,london,09:00:00,15:29:59,9033.74,8825.39,-208.3500000000004,-0.0230635373610487,19081.287885
2020-05-03,Sunday,new_york,15:30:00,21:59:59,8825.64,8856.0,30.360000000000586,0.003439977157464,14305.138064
2020-05-04,Monday,tokyo,02:00:00,07:59:59,8693.76,8648.41,-45.35000000000037,-0.0052163850853945,15762.452877
2020-05-04,Monday,london,09:00:00,15:29:59,8691.0,8810.96,119.95999999999913,0.0138027844897019,29884.514142
2020-05-04,Monday,new_york,15:30:00,21:59:59,8810.19,8936.71,126.51999999999862,0.0143606437545613,17782.514347
2020-05-05,Tuesday,tokyo,02:00:00,07:59:59,8879.9,9013.55,133.64999999999964,0.0150508451671753,22924.128015
2020-05-05,Tuesday,london,09:00:00,15:29:59,9031.57,8840.01,-191.5599999999995,-0.0212100443223048,24233.051577
2020-05-05,Tuesday,new_york,15:30:00,21:59:59,8840.0,8960.85,120.85000000000036,0.013670814479638,27928.397628
2020-05-06,Wednesday,tokyo,02:00:00,07:59:59,8979.83,9018.18,38.35000000000037,0.0042706821844067,40624.107537
2020-05-06,Wednesday,london,09:00:00,15:29:59,9040.72,9279.46,238.73999999999975,0.0264071888079711,28856.573486
2020-05-06,Wednesday,new_york,15:30:00,21:59:59,9279.45,9276.99,-2.460000000000946,-0.000265101918756,22914.398856
2020-05-07,Thursday,tokyo,02:00:00,07:59:59,9226.35,9309.92,83.56999999999971,0.009057753065947,29747.830108
2020-05-07,Thursday,london,09:00:00,15:29:59,9338.81,9500.0,161.1900000000005,0.0172602290870036,27718.769041
2020-05-07,Thursday,new_york,15:30:00,21:59:59,9500.0,9871.91,371.9099999999999,0.0391484210526316,28338.155356000003
2020-05-08,Friday,tokyo,02:00:00,07:59:59,9987.04,9810.14,-176.90000000000146,-0.0177129559909644,24259.636423
2020-05-08,Friday,london,09:00:00,15:29:59,9859.77,9995.0,135.22999999999956,0.0137153300736223,28103.381393
2020-05-08,Friday,new_york,15:30:00,21:59:59,9995.71,9996.0,0.2900000000008731,2.901244633957134e-05,27185.779
2020-05-09,Saturday,tokyo,02:00:00,07:59:59,9853.06,9592.77,-260.28999999999905,-0.0264171739540811,32807.993278
2020-05-09,Saturday,london,09:00:00,15:29:59,9677.76,9652.03,-25.729999999999563,-0.0026586730813741,52241.35919
2020-05-09,Saturday,new_york,15:30:00,21:59:59,9652.5,9613.13,-39.3700000000008,-0.0040787360787362,48438.378487
2020-05-10,Sunday,tokyo,02:00:00,07:59:59,8712.0,8812.28,100.28000000000064,0.0115105601469238,43365.55689299999
2020-05-10,Sunday,london,09:00:00,15:29:59,8812.72,8708.89,-103.82999999999991,-0.0117818335315317,27880.613023
2020-05-10,Sunday,new_york,15:30:00,21:59:59,8708.89,8717.94,9.050000000001091,0.0010391680225609,36803.377817
2020-05-11,Monday,tokyo,02:00:00,07:59:59,8711.93,8664.32,-47.61000000000058,-0.0054649199431126,31210.296958999992
2020-05-11,Monday,london,09:00:00,15:29:59,8635.84,8940.0,304.15999999999985,0.035220661800126,29992.955143000003
2020-05-11,Monday,new_york,15:30:00,21:59:59,8940.0,8589.84,-350.15999999999985,-0.0391677852348992,19293.886064
2020-05-12,Tuesday,tokyo,02:00:00,07:59:59,8619.96,8656.05,36.09000000000015,0.0041867943702755,25048.921073
2020-05-12,Tuesday,london,09:00:00,15:29:59,8748.82,8901.04,152.22000000000116,0.0173989177969144,34333.500601
2020-05-12,Tuesday,new_york,15:30:00,21:59:59,8901.04,8779.99,-121.05000000000108,-0.0135995344364254,23756.929726
2020-05-13,Wednesday,tokyo,02:00:00,07:59:59,8946.16,8867.2,-78.95999999999913,-0.00882613322364,21045.057279
2020-05-13,Wednesday,london,09:00:00,15:29:59,8908.86,9130.97,222.1099999999988,0.0249313604658731,37554.025344
2020-05-13,Wednesday,new_york,15:30:00,21:59:59,9130.67,9347.12,216.45000000000076,0.0237058178644065,38110.086174
2020-05-14,Thursday,tokyo,02:00:00,07:59:59,9270.62,9508.56,237.9399999999987,0.025666028809292,24758.353377
2020-05-14,Thursday,london,09:00:00,15:29:59,9610.01,9723.86,113.85000000000036,0.0118470220114235,32700.867463
2020-05-14,Thursday,new_york,15:30:00,21:59:59,9723.86,9774.98,51.11999999999898,0.0052571715347606,19757.942575
2020-05-15,Friday,tokyo,02:00:00,07:59:59,9738.78,9674.33,-64.45000000000073,-0.0066178720537891,20928.690747
2020-05-15,Friday,london,09:00:00,15:29:59,9616.0,9490.02,-125.97999999999956,-0.0131010815307819,20121.57847
2020-05-15,Friday,new_york,15:30:00,21:59:59,9490.22,9419.98,-70.23999999999978,-0.0074013036578709,22780.244535
2020-05-16,Saturday,tokyo,02:00:00,07:59:59,9410.71,9390.02,-20.68999999999869,-0.0021985588760039,16002.520747999995
2020-05-16,Saturday,london,09:00:00,15:29:59,9423.3,9419.23,-4.069999999999709,-0.0004319081425827,24414.630797
2020-05-16,Saturday,new_york,15:30:00,21:59:59,9419.42,9381.88,-37.54000000000087,-0.0039853833887862,15520.837196
2020-05-17,Sunday,tokyo,02:00:00,07:59:59,9471.67,9540.99,69.31999999999971,0.0073186671410638,25158.339089
2020-05-17,Sunday,london,09:00:00,15:29:59,9491.01,9828.26,337.25,0.0355336260313707,17093.960039
2020-05-17,Sunday,new_york,15:30:00,21:59:59,9828.94,9764.52,-64.42000000000007,-0.0065541146858155,21155.995537
2020-05-18,Monday,tokyo,02:00:00,07:59:59,9902.62,9785.71,-116.91000000000167,-0.0118059665017946,18904.775324
2020-05-18,Monday,london,09:00:00,15:29:59,9591.57,9691.59,100.02000000000044,0.0104279070058395,24226.280035
2020-05-18,Monday,new_york,15:30:00,21:59:59,9691.35,9686.23,-5.1200000000008,-0.0005283061699351,13277.441686
2020-05-19,Tuesday,tokyo,02:00:00,07:59:59,9651.67,9573.99,-77.68000000000029,-0.0080483481097054,17818.128026000002
2020-05-19,Tuesday,london,09:00:00,15:29:59,9804.07,9713.22,-90.85000000000036,-0.0092665597042861,24142.527977
2020-05-19,Tuesday,new_york,15:30:00,21:59:59,9713.23,9683.83,-29.39999999999964,-0.0030267995301254,17436.065697
2020-05-20,Wednesday,tokyo,02:00:00,07:59:59,9744.35,9764.51,20.15999999999985,0.0020688912036206,19406.691096
2020-05-20,Wednesday,london,09:00:00,15:29:59,9780.0,9623.81,-156.1900000000005,-0.0159703476482617,20840.235283
2020-05-20,Wednesday,new_york,15:30:00,21:59:59,9623.3,9551.21,-72.09000000000015,-0.0074911932497168,23146.788603
2020-05-21,Thursday,tokyo,02:00:00,07:59:59,9514.58,9457.83,-56.75,-0.0059645302262422,13000.697195
2020-05-21,Thursday,london,09:00:00,15:29:59,9377.73,9075.74,-301.9899999999998,-0.0322028891853358,29143.151179000004
2020-05-21,Thursday,new_york,15:30:00,21:59:59,9075.75,9103.85,28.100000000000364,0.0030961628515551,13048.793325
2020-05-22,Friday,tokyo,02:00:00,07:59:59,9090.59,9081.81,-8.780000000000655,-0.0009658339007699,13848.007339000002
2020-05-22,Friday,london,09:00:00,15:29:59,9092.99,9173.03,80.04000000000087,0.0088023851340428,18785.170563
2020-05-22,Friday,new_york,15:30:00,21:59:59,9173.03,9205.0,31.969999999999345,0.0034852169893697,10491.535407
2020-05-23,Saturday,tokyo,02:00:00,07:59:59,9236.64,9255.28,18.64000000000124,0.0020180498536266,11029.674075
2020-05-23,Saturday,london,09:00:00,15:29:59,9188.27,9189.58,1.309999999999491,0.0001425730850312,12696.933085
2020-05-23,Saturday,new_york,15:30:00,21:59:59,9189.58,9225.99,36.409999999999854,0.0039620962002615,20534.392244
2020-05-24,Sunday,tokyo,02:00:00,07:59:59,9171.95,9255.53,83.57999999999993,0.0091125660301243,15574.277134000004
2020-05-24,Sunday,london,09:00:00,15:29:59,9258.88,9075.18,-183.6999999999989,-0.0198404126633026,20736.028374
2020-05-24,Sunday,new_york,15:30:00,21:59:59,9075.18,9054.22,-20.960000000000942,-0.0023095960631085,13826.633141999995
2020-05-25,Monday,tokyo,02:00:00,07:59:59,8791.72,8867.31,75.59000000000015,0.0085978625342937,12910.434931
2020-05-25,Monday,london,09:00:00,15:29:59,8820.43,8769.32,-51.11000000000058,-0.005794502082098,18047.378342000004
2020-05-25,Monday,new_york,15:30:00,21:59:59,8769.32,8900.0,130.6800000000003,0.0149019536292438,12016.163254
2020-05-26,Tuesday,tokyo,02:00:00,07:59:59,8881.53,8957.49,75.95999999999913,0.0085525804675545,15037.465538
2020-05-26,Tuesday,london,09:00:00,15:29:59,8960.01,8755.0,-205.01000000000025,-0.0228805548208094,19198.704214
2020-05-26,Tuesday,new_york,15:30:00,21:59:59,8755.01,8842.25,87.23999999999978,0.0099645802803194,21863.858503
2020-05-27,Wednesday,tokyo,02:00:00,07:59:59,8855.0,8844.28,-10.719999999999343,-0.0012106154714849,18148.73997
2020-05-27,Wednesday,london,09:00:00,15:29:59,8930.0,9146.85,216.8500000000004,0.0242833146696528,16167.626272
2020-05-27,Wednesday,new_york,15:30:00,21:59:59,9146.56,9069.71,-76.85000000000036,-0.0084020659133051,12677.488530000002
2020-05-28,Thursday,tokyo,02:00:00,07:59:59,9217.89,9150.44,-67.44999999999891,-0.007317292786093,19977.707225
2020-05-28,Thursday,london,09:00:00,15:29:59,9191.15,9476.57,285.4200000000001,0.031053785434902,18099.398551
2020-05-28,Thursday,new_york,15:30:00,21:59:59,9476.92,9436.75,-40.17000000000007,-0.0042387189086749,18934.290594
2020-05-29,Friday,tokyo,02:00:00,07:59:59,9515.03,9523.5,8.469999999999345,0.0008901706037709,13112.664961
2020-05-29,Friday,london,09:00:00,15:29:59,9450.8,9393.68,-57.11999999999898,-0.0060439327887584,12458.610105000002
2020-05-29,Friday,new_york,15:30:00,21:59:59,9393.69,9396.58,2.889999999999418,0.0003076533289898,10518.170013
2020-05-30,Saturday,tokyo,02:00:00,07:59:59,9378.02,9528.69,150.67000000000007,0.016066291178735,13680.923135
2020-05-30,Saturday,london,09:00:00,15:29:59,9532.75,9508.0,-24.75,-0.0025963127114421,13292.482993
2020-05-30,Saturday,new_york,15:30:00,21:59:59,9508.01,9491.41,-16.600000000000364,-0.0017458963547577,12867.121218
2020-05-31,Sunday,tokyo,02:00:00,07:59:59,9657.2,9565.13,-92.07000000000151,-0.0095338193265129,29441.788916
2020-05-31,Sunday,london,09:00:00,15:29:59,9539.18,9450.69,-88.48999999999978,-0.0092764786910405,18713.341819
2020-05-31,Sunday,new_york,15:30:00,21:59:59,9450.69,9469.35,18.65999999999985,0.001974459007755,14658.464224999998
2020-06-01,Monday,tokyo,02:00:00,07:59:59,9551.17,9571.47,20.299999999999272,0.0021253940616698,15665.650212
2020-06-01,Monday,london,09:00:00,15:29:59,9540.54,9528.73,-11.81000000000131,-0.0012378754242423,27142.855553
2020-06-01,Monday,new_york,15:30:00,21:59:59,9528.73,9653.0,124.27000000000044,0.0130416120511338,16921.674946
2020-06-02,Tuesday,tokyo,02:00:00,07:59:59,10124.99,10118.86,-6.1299999999992,-0.0006054326967235,13480.300376
2020-06-02,Tuesday,london,09:00:00,15:29:59,10107.25,9380.53,-726.7199999999993,-0.0719008632417324,14773.43808
2020-06-02,Tuesday,new_york,15:30:00,21:59:59,9378.22,9522.0,143.78000000000063,0.0153312675539709,15538.499449
2020-06-03,Wednesday,tokyo,02:00:00,07:59:59,9504.12,9506.32,2.1999999999989086,0.0002314785587722,14386.77043
2020-06-03,Wednesday,london,09:00:00,15:29:59,9506.84,9573.92,67.07999999999993,0.0070559723315002,12674.197963
2020-06-03,Wednesday,new_york,15:30:00,21:59:59,9574.25,9583.06,8.80999999999949,0.0009201765151316,12631.287067
2020-06-04,Thursday,tokyo,02:00:00,07:59:59,9641.93,9649.6,7.670000000000073,0.0007954838917105,14354.285557
2020-06-04,Thursday,london,09:00:00,15:29:59,9642.22,9755.0,112.78000000000064,0.0116964765375608,12659.49967
2020-06-04,Thursday,new_york,15:30:00,21:59:59,9754.99,9780.0,25.01000000000022,0.0025638160572178,12709.959603
2020-06-05,Friday,tokyo,02:00:00,07:59:59,9822.95,9774.64,-48.31000000000131,-0.0049180745091852,8562.143791
2020-06-05,Friday,london,09:00:00,15:29:59,9833.44,9662.94,-170.5,-0.0173387949690037,9368.146031
2020-06-05,Friday,new_york,15:30:00,21:59:59,9662.94,9669.23,6.289999999999054,0.0006509406039982,10588.946807
2020-06-06,Saturday,tokyo,02:00:00,07:59:59,9578.64,9609.84,31.200000000000728,0.0032572473754104,13861.347752999998
2020-06-06,Saturday,london,09:00:00,15:29:59,9604.59,9642.98,38.38999999999942,0.0039970472451191,11356.717018
2020-06-06,Saturday,new_york,15:30:00,21:59:59,9642.97,9693.3,50.32999999999993,0.0052193463217244,7875.559837999999
2020-06-07,Sunday,tokyo,02:00:00,07:59:59,9665.0,9658.99,-6.010000000000218,-0.0006218313502328,14069.26161
2020-06-07,Sunday,london,09:00:00,15:29:59,9661.32,9469.45,-191.86999999999895,-0.0198596051057204,13043.324032000002
2020-06-07,Sunday,new_york,15:30:00,21:59:59,9469.44,9706.84,237.39999999999964,0.0250701203027845,10355.624773
2020-06-08,Monday,tokyo,02:00:00,07:59:59,9742.6,9727.51,-15.090000000000146,-0.0015488678586824,9454.144649
2020-06-08,Monday,london,09:00:00,15:29:59,9689.99,9683.07,-6.920000000000073,-0.0007141390238792,17911.083212999998
2020-06-08,Monday,new_york,15:30:00,21:59:59,9683.06,9709.78,26.720000000001164,0.0027594582704228,8440.713681
2020-06-09,Tuesday,tokyo,02:00:00,07:59:59,9697.26,9681.75,-15.510000000000218,-0.0015994208673377,11053.438341
2020-06-09,Tuesday,london,09:00:00,15:29:59,9683.47,9718.33,34.86000000000058,0.003599949191767,15698.361457
2020-06-09,Tuesday,new_york,15:30:00,21:59:59,9718.34,9809.99,91.64999999999964,0.0094306229253142,13194.940699
2020-06-10,Wednesday,tokyo,02:00:00,07:59:59,9788.51,9747.89,-40.6200000000008,-0.0041497633449831,15659.773935
2020-06-10,Wednesday,london,09:00:00,15:29:59,9739.0,9739.09,0.0900000000001455,9.241195194631402e-06,17636.097533
2020-06-10,Wednesday,new_york,15:30:00,21:59:59,9739.1,9847.39,108.28999999999904,0.0111190972471788,22835.130184
2020-06-11,Thursday,tokyo,02:00:00,07:59:59,9929.97,9796.47,-133.5,-0.0134441493780947,22184.789299
2020-06-11,Thursday,london,09:00:00,15:29:59,9803.12,9563.22,-239.90000000000143,-0.0244718008144347,12455.385593
2020-06-11,Thursday,new_york,15:30:00,21:59:59,9563.74,9354.84,-208.89999999999964,-0.0218429191927007,10463.179393000002
2020-06-12,Friday,tokyo,02:00:00,07:59:59,9339.94,9439.0,99.05999999999948,0.0106060638505172,8871.979429
2020-06-12,Friday,london,09:00:00,15:29:59,9474.16,9403.61,-70.54999999999927,-0.0074465704611278,8846.952335000002
2020-06-12,Friday,new_york,15:30:00,21:59:59,9403.6,9439.43,35.82999999999993,0.0038102428857034,7467.141747
2020-06-13,Saturday,tokyo,02:00:00,07:59:59,9442.34,9437.9,-4.440000000000509,-0.0004702224236788,8604.220796
2020-06-13,Saturday,london,09:00:00,15:29:59,9440.02,9448.99,8.969999999999345,0.0009502098512501,13983.317983
2020-06-13,Saturday,new_york,15:30:00,21:59:59,9449.0,9422.44,-26.55999999999949,-0.0028108794581436,10486.834434
2020-06-14,Sunday,tokyo,02:00:00,07:59:59,9444.72,9414.63,-30.090000000000146,-0.0031859070464768,15982.048142
2020-06-14,Sunday,london,09:00:00,15:29:59,9431.91,9374.26,-57.64999999999964,-0.006112229654439,11927.249208
2020-06-14,Sunday,new_york,15:30:00,21:59:59,9374.26,9346.09,-28.170000000000076,-0.0030050371976028,17861.872458
2020-06-15,Monday,tokyo,02:00:00,07:59:59,9251.88,9123.3,-128.57999999999993,-0.0138977159236824,18284.71029
2020-06-15,Monday,london,09:00:00,15:29:59,9140.2,9274.99,134.78999999999905,0.0147469420800419,14326.936006999998
2020-06-15,Monday,new_york,15:30:00,21:59:59,9273.0,9434.63,161.6299999999992,0.0174301736223443,14549.61548
2020-06-16,Tuesday,tokyo,02:00:00,07:59:59,9409.27,9504.09,94.81999999999972,0.0100772961133011,10996.565596000002
2020-06-16,Tuesday,london,09:00:00,15:29:59,9491.14,9448.83,-42.30999999999949,-0.0044578417345018,12954.043926
2020-06-16,Tuesday,new_york,15:30:00,21:59:59,9448.85,9504.0,55.14999999999964,0.0058366891208982,7995.567784
2020-06-17,Wednesday,tokyo,02:00:00,07:59:59,9456.8,9513.0,56.20000000000073,0.0059428136367483,11811.334323
2020-06-17,Wednesday,london,09:00:00,15:29:59,9496.03,9425.52,-70.51000000000022,-0.0074252082185923,10985.725633
2020-06-17,Wednesday,new_york,15:30:00,21:59:59,9425.86,9416.96,-8.900000000001455,-0.0009442109261119,12002.944868
2020-06-18,Thursday,tokyo,02:00:00,07:59:59,9423.62,9440.34,16.719999999999345,0.0017742650913341,8644.95284
2020-06-18,Thursday,london,09:00:00,15:29:59,9437.94,9425.0,-12.94000000000051,-0.0013710619054582,13593.739136
2020-06-18,Thursday,new_york,15:30:00,21:59:59,9425.0,9371.28,-53.71999999999935,-0.0056997347480105,9200.653555
2020-06-19,Friday,tokyo,02:00:00,07:59:59,9324.08,9299.52,-24.55999999999949,-0.0026340400339764,8420.608595000002
2020-06-19,Friday,london,09:00:00,15:29:59,9314.8,9358.74,43.94000000000051,0.0047172242023447,10338.092313
2020-06-19,Friday,new_york,15:30:00,21:59:59,9358.71,9331.5,-27.209999999999127,-0.0029074519885752,5950.455667999999
2020-06-20,Saturday,tokyo,02:00:00,07:59:59,9315.22,9302.88,-12.340000000000146,-0.0013247137480382,7576.809113000001
2020-06-20,Saturday,london,09:00:00,15:29:59,9287.11,9253.71,-33.400000000001455,-0.003596382512967,9261.641054
2020-06-20,Saturday,new_york,15:30:00,21:59:59,9253.37,9333.78,80.40999999999985,0.0086898070648855,8420.489105
2020-06-21,Sunday,tokyo,02:00:00,07:59:59,9374.67,9368.98,-5.690000000000509,-0.0006069546981387,9322.823613
2020-06-21,Sunday,london,09:00:00,15:29:59,9363.24,9352.09,-11.149999999999636,-0.0011908271068561,9857.991251
2020-06-21,Sunday,new_york,15:30:00,21:59:59,9352.09,9333.69,-18.39999999999964,-0.0019674746500514,15596.533886000005
2020-06-22,Monday,tokyo,02:00:00,07:59:59,9388.84,9419.0,30.15999999999985,0.0032123244192041,11770.505934
2020-06-22,Monday,london,09:00:00,15:29:59,9431.25,9473.75,42.5,0.0045062955599735,11766.964732
2020-06-22,Monday,new_york,15:30:00,21:59:59,9473.76,9689.21,215.4499999999989,0.0227417625103443,15827.923108000005
2020-06-23,Tuesday,tokyo,02:00:00,07:59:59,9646.82,9663.63,16.80999999999949,0.0017425431385678,14427.642454
2020-06-23,Tuesday,london,09:00:00,15:29:59,9610.03,9659.0,48.96999999999935,0.0050957177032744,12146.137949
2020-06-23,Tuesday,new_york,15:30:00,21:59:59,9659.0,9640.44,-18.55999999999949,-0.0019215239672843,12151.183141
2020-06-24,Wednesday,tokyo,02:00:00,07:59:59,9646.73,9512.82,-133.90999999999983,-0.0138813877863275,18860.092492
2020-06-24,Wednesday,london,09:00:00,15:29:59,9518.82,9334.8,-184.02000000000044,-0.0193322281543301,10889.316976
2020-06-24,Wednesday,new_york,15:30:00,21:59:59,9336.98,9273.5,-63.47999999999956,-0.006798772194007,12790.289403
2020-06-25,Thursday,tokyo,02:00:00,07:59:59,9276.86,9173.48,-103.38000000000102,-0.0111438568653619,11378.989242
2020-06-25,Thursday,london,09:00:00,15:29:59,9301.14,9245.0,-56.13999999999942,-0.0060358192651652,15617.921531
2020-06-25,Thursday,new_york,15:30:00,21:59:59,9245.0,9304.59,59.59000000000015,0.0064456462952948,7935.441998
2020-06-26,Friday,tokyo,02:00:00,07:59:59,9257.07,9146.09,-110.97999999999956,-0.0119886746022228,10729.101358999998
2020-06-26,Friday,london,09:00:00,15:29:59,9134.93,9137.82,2.889999999999418,0.0003163680509865,15000.523298
2020-06-26,Friday,new_york,15:30:00,21:59:59,9137.82,9176.75,38.93000000000029,0.0042603159178009,9093.522082
2020-06-27,Saturday,tokyo,02:00:00,07:59:59,9151.24,9174.25,23.01000000000022,0.0025144133472623,8356.075506
2020-06-27,Saturday,london,09:00:00,15:29:59,9168.95,9141.01,-27.94000000000051,-0.0030472409599791,9051.039532
2020-06-27,Saturday,new_york,15:30:00,21:59:59,9141.01,9062.99,-78.02000000000044,-0.0085351618694214,9976.528747
2020-06-28,Sunday,tokyo,05:30:00,07:59:59,8971.86,9023.09,51.22999999999956,0.0057100757256576,9880.432778
